0.948293637,0.010515132,0.498565845,0.438528478,0.875247054
0.070834329,0.525883588,0.014526108,0.516289737,0.9747693
0.961988471,0.915969875,0.848674085,0.718117852,0.009509625
0.312171517,0.966684599,0.689564853,0.363913598,0.118080518
0.848014951,0.559439413,0.307673411,0.991793998,0.152753752
0.702228658,0.363870861,0.755611602,0.489684947,0.430443121
0.566981899,0.955341678,0.64599081,0.780021259,0.802649172
0.076351517,0.5819196,0.516399469,0.320338046,0.115689442
0.269997093,0.783328603,0.719847062,0.014843734,0.42965796
0.49288946,0.752633735,0.428953174,0.739392693,0.518462031
0.796995014,0.967974153,0.018006398,0.614935709,0.804718969
0.965469917,0.944408899,0.758775384,0.071791848,0.886528248
0.603111311,0.366681603,0.480595173,0.662320098,0.852663323
0.534902859,0.613188365,0.793653311,0.417469669,0.073567779
0.822067611,0.129220931,0.781760714,0.068918213,0.822075169
0.132620508,0.430318534,0.403903089,0.138173457,0.906751601
0.105659482,0.996803681,0.101566162,0.614875703,0.21084382
0.625256364,0.92110471,0.860018473,0.019970846,0.215849059
0.089911316,0.879663416,0.821350826,0.825889621,0.240011353
0.45636788,0.27714631,0.458513175,0.612200256,0.950046537
0.514185841,0.475244874,0.200631039,0.7180338,0.120963973
0.343111739,0.848199287,0.381005938,0.618585954,0.687329103
0.896301477,0.39549431,0.067026128,0.071409342,0.177866704
0.689440455,0.084971164,0.508635598,0.757798092,0.814206833
0.250444871,0.595636662,0.975056296,0.489970178,0.037617314
0.498582283,0.361146706,0.682195172,0.890793564,0.532692333
0.463527403,0.706159752,0.535861059,0.903027994,0.084365032
0.462418554,0.880059822,0.349878008,0.571537577,0.102632153
0.615392774,0.980949535,0.814330756,0.27716974,0.426776125
0.04204058,0.594273035,0.147133576,0.934826717,0.758323917
0.559480846,0.684852966,0.287978463,0.635692261,0.890995333
0.584353628,0.144636068,0.798962654,0.60215743,0.901989117
0.585527848,0.505430556,0.175006005,0.206058947,0.919569172
0.726485195,0.285759696,0.130714948,0.038189174,0.436739497
0.800658878,0.810416986,0.956725817,0.866860916,0.90630066
0.814421899,0.147675994,0.702837434,0.965346657,0.445872397
0.112607716,0.497333556,0.258235122,0.879805146,0.172531842
0.746612005,0.136187339,0.571150929,0.619994154,0.894567162
0.447594077,0.377925705,0.349750658,0.222662254,0.962609979
0.702346545,0.492875413,0.670207132,0.564290243,0.484047592
0.470752572,0.844846561,0.753854853,0.473378874,0.495410849
0.103299476,0.323248944,0.827670555,0.6298774,0.065595978
0.760531088,0.165957243,0.670895063,0.113919631,0.924212805
0.824808685,0.129720167,0.747295618,0.115231705,0.850934686
0.657738626,0.902450276,0.998795714,0.212287822,0.701561998
0.259662209,0.814233621,0.366426627,0.300253924,0.080048122
0.570791913,0.127053147,0.655117716,0.245597208,0.226165425
0.150804607,0.515329912,0.442359794,0.402249166,0.875708664
0.472665325,0.309300897,0.974456011,0.415945831,0.871951753
0.646800228,0.128931782,0.536311995,0.039204057,0.950900518
0.145241163,0.242134891,0.294821972,0.811596745,0.748938926
0.429532867,0.4930339,0.118765229,0.15916091,0.990754331
0.943979343,0.160598811,0.242720694,0.370326206,0.205895149
0.304164584,0.456859332,0.917807999,0.444519804,0.257409604
0.061991425,0.810194672,0.791834099,0.610145385,0.140487257
0.446929522,0.964484577,0.828362222,0.117819293,0.688292526
0.988094776,0.26880162,0.463589212,0.252502809,0.075272959
0.50184108,0.162468698,0.568979975,0.237783838,0.126403617
0.054266545,0.693695943,0.159474897,0.588744503,0.240366322
0.368138822,0.86371221,0.294462677,0.106417006,0.108452002
0.143286423,0.682658206,0.126110984,0.869098055,0.919651755
0.502887757,0.145379719,0.212820367,0.590442268,0.036023572
0.097778576,0.290060514,0.379769285,0.564040809,0.700894558
0.672574038,0.157423957,0.192209242,0.594710891,0.544283668
0.014785768,0.899231989,0.085260922,0.793400748,0.367278837
0.025685565,0.429306788,0.364712657,0.047756039,0.78016003
0.112828999,0.361973055,0.847521188,0.67276358,0.3060042
0.532105423,0.981213355,0.547413015,0.772568847,0.496216081
0.969769191,0.960366571,0.665472995,0.766794904,0.355897943
0.748363239,0.167115385,0.118215214,0.792460846,0.843988146
0.594530986,0.551404268,0.157330802,0.769198616,0.115727036
0.629892958,0.751069254,0.369723434,0.040135197,0.55155796
0.828211134,0.316418619,0.978955541,0.484761127,0.778181951
0.38528018,0.368992251,0.598648498,0.908866599,0.775936784
0.486142741,0.033794868,0.717067073,0.020676583,0.070585167
0.720002938,0.597744414,0.220182719,0.601375783,0.430633127
0.928061262,0.913579533,0.782788186,0.565613903,0.3186561
0.186791577,0.736408985,0.04194729,0.197775349,0.700907095
0.254561491,0.178670872,0.080438298,0.769723182,0.427823495
0.258081019,0.899166723,0.558876728,0.929377267,0.164546143
0.820344637,0.474831915,0.40482113,0.850237666,0.705965344
0.845973077,0.129810081,0.202617054,0.162310032,0.323530492
0.575049011,0.36183262,0.288818719,0.020247186,0.83578365
0.428396559,0.140949436,0.937000009,0.255753204,0.627749031
0.963693118,0.964139068,0.07916606,0.525732839,0.286743816
0.763478734,0.17755381,0.90580334,0.205010485,0.659651313
0.147811168,0.034521824,0.460533541,0.004421969,0.021674745
0.148556469,0.365909926,0.684753531,0.139018525,0.24052038
0.766963143,0.359891475,0.827670793,0.723125514,0.804540816
0.353848023,0.648986139,0.548259523,0.708488351,0.650732274
0.044743156,0.532618659,0.19055429,0.678993856,0.921297359
0.151233363,0.646358794,0.120315074,0.95780472,0.719981885
0.552064628,0.112215316,0.774751529,0.409884568,0.884973555
0.895428935,0.116567466,0.077075319,0.723449015,0.747255753
0.037995082,0.113210863,0.391883691,0.649571724,0.386590227
0.556012473,0.87536526,0.558387808,0.95303846,0.21846743
0.74205261,0.89275517,0.83462485,0.894353914,0.245833102
0.652185968,0.794838651,0.143995824,0.46723774,0.168169396
0.117075403,0.654496192,0.091887286,0.767862552,0.250019694
0.041384534,0.171208528,0.560206843,0.326698888,0.858136944
0.207077107,0.725652238,0.817029974,0.395744828,0.230365887
0.463998598,0.584265099,0.487234802,0.993340431,0.071185342
0.245502546,0.687206359,0.508405667,0.206348077,0.120170116
0.900020378,0.211054339,0.513914103,0.958546058,0.509846501
0.695955036,0.298223702,0.377568699,0.376994579,0.086593283
0.090042713,0.451120242,0.642645838,0.813959736,0.035236813
0.598910708,0.893096029,0.876818972,0.078146539,0.994491269
0.89555518,0.516933751,0.352507315,0.521038038,0.677078167
0.741981994,0.512362792,0.864831741,0.378356377,0.994483848
0.528680002,0.874269679,0.388558355,0.218449216,0.946768086
0.371718459,0.588896944,0.712266316,0.521051819,0.3729297
0.302652908,0.888910909,0.12674745,0.645934145,0.84863714
0.928284862,0.048670073,0.979158763,0.58454017,0.885458543
0.283470854,0.617585302,0.208644876,0.301057225,0.158767324
0.355089758,0.125546133,0.130678672,0.07169937,0.376988862
0.621838189,0.899750917,0.501731713,0.378220321,0.631497202
0.326601303,0.647109188,0.240673278,0.721909402,0.180392827
0.315521177,0.589802399,0.158652596,0.570903397,0.130133426
0.643667805,0.408327718,0.446892887,0.841618478,0.23444238
0.677514587,0.84957615,0.336344157,0.567458567,0.46808044
0.280583362,0.247116808,0.025407241,0.348088191,0.337143349
0.895582747,0.619804276,0.009325014,0.614311517,0.390428804
0.840740043,0.66501139,0.78837777,0.416227835,0.479652317
0.941072184,0.098745261,0.922692819,0.282709098,0.901620191
0.749258978,0.364968915,0.753925513,0.80151563,0.959742465
0.944115075,0.032792613,0.96289279,0.034685629,0.73684985
0.958045497,0.947172612,0.235408177,0.416416209,0.484865197
0.003064184,0.324809545,0.619916681,0.443803475,0.428624613
0.376536784,0.756123465,0.403889582,0.698033536,0.492319937
0.943494603,0.92448351,0.408516316,0.462091697,0.743187152
0.267518472,0.245365462,0.161612225,0.971958435,0.55760533
0.31976762,0.655804667,0.578707521,0.198569918,0.091577342
0.850304605,0.972848912,0.645228995,0.301084557,0.126874251
0.743197077,0.786581429,0.683623706,0.066634272,0.324666208
0.563551061,0.547596715,0.23828243,0.992387277,0.965568233
0.202066364,0.697674123,0.386062968,0.751439613,0.524030163
0.995941716,0.659512265,0.825512888,0.862992695,0.085711167
0.891588883,0.858653149,0.054947655,0.654720549,0.502733397
0.363864854,0.434135672,0.44022334,0.069385314,0.109082255
0.57087494,0.043502925,0.640441612,0.007206994,0.638030943
0.626339101,0.275009872,0.066324956,0.524702736,0.268906964
0.277750641,0.9032113,0.313492856,0.132549494,0.409489384
0.314371624,0.620343053,0.932611226,0.547662061,0.936718221
0.023145768,0.042468343,0.672255067,0.896615561,0.185645775
0.93764201,0.457306992,0.932138511,0.346665821,0.679084324
0.345566173,0.256918973,0.272531715,0.780043836,0.065901763
0.838200101,0.041029774,0.850832108,0.172758808,0.485514021
0.089531883,0.689144823,0.353325906,0.999166104,0.387217925
0.476716713,0.574772522,0.468267726,0.900347283,0.873958238
0.900310971,0.30981384,0.324220118,0.402866354,0.501320418
0.440805009,0.803891303,0.321366415,0.712008245,0.350502699
0.360663308,0.493198489,0.039775007,0.426797471,0.507094999
0.248850126,0.133281915,0.779974076,0.62201001,0.533925195
0.287959936,0.026051873,0.277909237,0.867385344,0.253699038
0.768211731,0.288102545,0.444384791,0.746898446,0.649233222
0.966580388,0.194435045,0.171477442,0.733989792,0.340769817
0.51877943,0.661382432,0.871036897,0.389990374,0.631776951
0.015280853,0.762704978,0.535895122,0.51446,0.620977939
0.365775812,0.500349759,0.686843682,0.672761171,0.291100228
0.720814641,0.348171786,0.838069476,0.406416155,0.700682337
0.604997475,0.645701661,0.170262918,0.037217403,0.366317278
0.146404067,0.492051423,0.01424856,0.80330168,0.268741222
0.666651039,0.703820227,0.383450771,0.66117955,0.664251045
0.767259992,0.70265149,0.44511946,0.838086706,0.488360833
0.391522231,0.957169359,0.041509297,0.122363139,0.484338735
0.938795251,0.739974392,0.453683557,0.153525611,0.683557122
0.92106697,0.42608594,0.399936566,0.586422158,0.963131439
0.548899796,0.983969614,0.344743632,0.853889372,0.500649725
0.863146858,0.979191096,0.958073795,0.174430371,0.553742015
0.449662855,0.685752088,0.244405598,0.592325824,0.284626297
0.293814698,0.735662919,0.442374964,0.602128677,0.865465745
0.199294492,0.152602784,0.626458378,0.64243087,0.94522043
0.209367456,0.734768757,0.500918295,0.441841497,0.402067025
0.429204991,0.980319819,0.967020469,0.784886247,0.339607838
0.906116049,0.752015824,0.19892989,0.446569596,0.736596581
0.219315042,0.549021734,0.872024653,0.108581866,0.951140318
0.878875051,0.125054623,0.295941839,0.473371656,0.65345168
0.475185327,0.176189228,0.120483147,0.15100666,0.037154104
0.457706102,0.63770839,0.576992613,0.893899105,0.327394827
0.049130019,0.200215486,0.117689093,0.765362457,0.438452012
0.341391973,0.664202813,0.084335756,0.461337026,0.669085371
0.963598887,0.088156971,0.070364888,0.149696775,0.015234112
0.46339307,0.292607412,0.169082757,0.114982583,0.656331989
0.579312317,0.819003912,0.750183292,0.828527326,0.076450915
0.380377072,0.547606265,0.544490088,0.371584356,0.978339312
0.312622382,0.839328942,0.659714958,0.643298898,0.908204875
0.088292307,0.262939897,0.65602165,0.07006864,0.182604482
0.257119033,0.058284068,0.632684504,0.132116374,0.346603716
0.732546819,0.756252673,0.160577931,0.978550476,0.039448023
0.146000319,0.692037077,0.688560539,0.05889464,0.116458938
0.923425499,0.689303756,0.047378985,0.224634487,0.314377827
0.089765089,0.548682135,0.533652196,0.452465356,0.863169909
0.375174041,0.987396925,0.90828013,0.221690771,0.84254654
0.078333694,0.53904765,0.548570377,0.405591804,0.747202427
0.211410715,0.82758783,0.684245882,0.052564867,0.899219586
0.373521587,0.341814573,0.836280389,0.142029261,0.370951535
0.866907654,0.35564268,0.574704521,0.94404141,0.937491011
0.093866589,0.73817085,0.213384485,0.846010087,0.352803124
0.838655856,0.182234346,0.069306955,0.865246176,0.355658666
0.915599871,0.928352093,0.665475948,0.119798541,0.936900836
0.260922725,0.105047112,0.908515149,0.775035894,0.890897033
0.214790447,0.718335106,0.758279996,0.481834491,0.396408891
0.018020423,0.333991356,0.34244732,0.951012392,0.507015235
0.164255527,0.024442545,0.920477101,0.370514059,0.793003483
0.181291628,0.143711586,0.522946853,0.042848975,0.200939272
0.553377228,0.705623619,0.424280372,0.334172061,0.692930541
0.146700074,0.189674333,0.296561955,0.173743389,0.60117211
0.784555303,0.097108994,0.316794552,0.412468852,0.789150708
0.76971145,0.526157032,0.536752343,0.045792214,0.941634901
0.39814532,0.117630355,0.954984089,0.284083184,0.635200355
0.836030688,0.491655388,0.974534999,0.418364434,0.771512153
0.560058199,0.635372669,0.658541307,0.03325032,0.539285934
0.936532993,0.867743424,0.785335718,0.677876941,0.772479311
0.311154112,0.365103317,0.086678158,0.643649173,0.315501354
0.334165717,0.132243085,0.599443116,0.163777039,0.492579273
0.935412399,0.522916828,0.42372183,0.441211345,0.513718698
0.569370362,0.039453774,0.112214782,0.254611373,0.837039923
0.056424029,0.23439839,0.724846305,0.732405397,0.691193154
0.629745114,0.425599112,0.641453096,0.618532298,0.944633202
0.06885875,0.574027914,0.297652816,0.171614828,0.193536465
0.919893511,0.597723002,0.418269763,0.754375814,0.880506233
0.716865779,0.152301641,0.381483359,0.29962845,0.863245796
0.010681228,0.425240189,0.43556007,0.33558871,0.482012546
0.220523584,0.193424599,0.401741985,0.718671052,0.468803783
0.020422418,0.696447522,0.235649789,0.326397514,0.147429689
0.183095507,0.922623335,0.299996468,0.747383585,0.461231626
0.205789615,0.402725084,0.326324244,0.120892535,0.379079977
0.690614132,0.371589647,0.370426185,0.272139224,0.774691561
0.41149691,0.121378668,0.022400791,0.981621758,0.352668822
0.165041789,0.325422544,0.740699382,0.291088063,0.419053628
0.67491,0.869980333,0.139771759,0.879859875,0.459318904
0.757849544,0.288825446,0.604719799,0.34310082,0.811390977
0.060993559,0.700955413,0.291182579,0.71522556,0.515726558
0.536218937,0.724013622,0.452826817,0.452723267,0.74167019
0.966739856,0.816613121,0.090108872,0.473638305,0.971992879
0.24332069,0.255495122,0.523433974,0.804166301,0.635085356
0.506180673,0.989707954,0.157811924,0.322932302,0.542506289
0.278341549,0.690692117,0.903323212,0.034827207,0.193432942
0.483168996,0.997849494,0.399995664,0.609849554,0.484403196
0.796147315,0.395101505,0.041458624,0.721761218,0.25343544
0.209582021,0.710744413,0.072458999,0.68085079,0.530341868
0.478674633,0.645395576,0.150418952,0.270266778,0.734438201
0.951982219,0.7408945,0.247145849,0.538870842,0.340035429
0.47771118,0.691713525,0.722570272,0.047652819,0.233223993
0.293580741,0.824507176,0.238484821,0.617940018,0.568297285
0.983924424,0.390192409,0.073495031,0.326998941,0.248229458
0.082195042,0.452299677,0.418121474,0.326205286,0.502469684
0.66336675,0.520040116,0.058047542,0.689996636,0.391602312
0.356603825,0.016048885,0.1195754,0.896670963,0.16880844
0.472124179,0.147001661,0.653666946,0.661714785,0.355692523
0.137480901,0.470072244,0.253913519,0.131857456,0.050320898
0.556213293,0.817485635,0.380281204,0.686348213,0.24281373
0.129307882,0.641141382,0.944783096,0.811745567,0.714674152
0.224918649,0.508848518,0.854064518,0.036661684,0.934890095
0.657186743,0.310648852,0.267832953,0.250882353,0.759566859
0.69211661,0.612264551,0.19433299,0.563661664,0.260360624
0.091459376,0.048925305,0.27388979,0.167668969,0.634669233
0.299969895,0.948158609,0.253642401,0.407110685,0.516901046
0.27080308,0.171624633,0.954820192,0.619784602,0.234164236
0.525453822,0.577675121,0.451103937,0.26667586,0.293324478
0.505075885,0.929440142,0.718519061,0.789604632,0.318227847
0.90467224,0.145370419,0.995038985,0.875144695,0.521975806
0.621366718,0.739903774,0.621298089,0.510399596,0.46491471
0.493048557,0.064249881,0.374754779,0.530606212,0.967665605
0.556387783,0.654189963,0.006845519,0.470513405,0.898166143
0.783563153,0.702395675,0.599979133,0.956846218,0.063658463
0.616517681,0.26791507,0.595810377,0.884687312,0.429768532
0.352939707,0.863181055,0.615808694,0.970120982,0.928124161
0.588982387,0.388546306,0.586444602,0.825322482,0.246604729
0.116513748,0.457703113,0.471473376,0.45683321,0.473319029
0.996128045,0.824607648,0.588375526,0.933961149,0.448589118
0.726145596,0.592354744,0.714914382,0.519549224,0.110095661
0.503877035,0.993682735,0.142907792,0.031102596,0.602952916
0.308937448,0.905076773,0.842090549,0.776536783,0.044484141
0.164015146,0.822019327,0.538375522,0.984288982,0.885689928
0.56823961,0.946187091,0.372646499,0.059987114,0.622762133
0.964022024,0.835653037,0.379530587,0.643229681,0.90748117
0.757048975,0.903596128,0.55390922,0.997918003,0.000127131
0.929843757,0.648295476,0.198626225,0.296835897,0.722930227
0.669323675,0.086357154,0.873487269,0.681839533,0.096119805
0.385465003,0.01720122,0.226499512,0.712453116,0.523005145
0.268432639,0.405984247,0.181764114,0.425189787,0.959495719
0.273261163,0.352736392,0.816477964,0.772013027,0.019718059
0.662514877,0.182257684,0.147629382,0.790332141,0.20793486
0.813609724,0.302957778,0.954646504,0.17190875,0.13791167
0.712037185,0.220377575,0.42933172,0.521067233,0.864306084
0.198260348,0.493951015,0.141942491,0.203522635,0.433680029
0.449051156,0.034271274,0.325106775,0.349644581,0.222074693
0.897313575,0.703039385,0.932335187,0.550578381,0.060119111
0.576907887,0.759651306,0.04181403,0.554920098,0.401126115
0.764660164,0.395141068,0.619435386,0.790260253,0.672383149
0.508006246,0.629843501,0.868700342,0.355865278,0.689769659
0.565464734,0.37630965,0.794399595,0.337783398,0.280660496
0.725876877,0.041076985,0.074117115,0.153048565,0.650528574
0.157086814,0.261189669,0.623285833,0.334051273,0.812466925
0.756480681,0.409534131,0.286220854,0.699243786,0.453329457
0.621902463,0.172760033,0.916690111,0.658027185,0.110946051
0.367785358,0.404964478,0.147052848,0.449143837,0.211241241
0.869892262,0.010922191,0.411261542,0.563013503,0.278793526
0.285333889,0.409854243,0.331707376,0.636663561,0.538805262
0.93908121,0.627219831,0.453565759,0.368238687,0.69269174
0.582826393,0.146145856,0.847729499,0.196770355,0.495931425
0.256989997,0.400924251,0.385978995,0.728341156,0.771591463
0.355729579,0.642858716,0.960213691,0.957645515,0.346705083
0.459225175,0.410493542,0.867853347,0.374469092,0.208885861
0.127800097,0.061556899,0.470121043,0.231984734,0.23249925
0.110305263,0.344074085,0.242638363,0.643264914,0.263057624
0.186082472,0.957356827,0.997309331,0.633572205,0.207325711
0.323697212,0.012948539,0.28559498,0.390773552,0.030067839
0.388650468,0.086796225,0.072614006,0.111369261,0.034256533
0.193264921,0.82045119,0.379886399,0.968800674,0.896379517
0.945884854,0.087303646,0.826493811,0.350079257,0.635586337
0.204614896,0.381808349,0.858327596,0.585132929,0.666030354
0.602296404,0.657392573,0.930505439,0.366301857,0.363623656
0.538944869,0.824970734,0.534522629,0.007721155,0.696869035
0.238143283,0.164204144,0.170246082,0.807970658,0.153234958
0.498679549,0.222709278,0.019743484,0.666596168,0.24690467
0.984152079,0.81343689,0.601110688,0.364201274,0.021783069
0.854363631,0.030925241,0.191329867,0.918097347,0.049257473
0.653376228,0.943759852,0.666252214,0.37959446,0.974436065
0.517936106,0.611756748,0.739608185,0.333146235,0.938055106
0.674416765,0.927257086,0.363416837,0.067043384,0.909952911
0.365217471,0.581375901,0.547135822,0.019831549,0.626675199
0.911888171,0.253643513,0.643226538,0.900288357,0.067654378
0.873474029,0.118006665,0.131037128,0.328169393,0.011184513
0.604949747,0.826556082,0.770176153,0.457272868,0.771958239
0.8751531,0.111430573,0.351768199,0.272495069,0.76738127
0.585588447,0.26791144,0.443832436,0.782648261,0.361297859
0.212809082,0.391013681,0.324269743,0.577776822,0.323087998
0.955117933,0.685032673,0.330748016,0.443875229,0.270865211
0.762064799,0.418196531,0.02064728,0.58081761,0.391346175
0.404803306,0.58092994,0.120590985,0.064387779,0.118329347
0.099105028,0.758872781,0.984728382,0.424689526,0.945531097
0.955777432,0.671299184,0.426554221,0.856251831,0.616237027
0.896588561,0.522240213,0.319016475,0.019685019,0.5176606
0.017102965,0.540371621,0.629491454,0.750365414,0.916074803
0.018826306,0.359853609,0.471329845,0.749706105,0.099649336
0.371881286,0.611162526,0.837900233,0.364914914,0.405337056
0.314768016,0.324549933,0.499178188,0.585074767,0.446736807
0.547587073,0.965902028,0.016472994,0.385259632,0.605915087
0.577130811,0.724084718,0.254439039,0.618668048,0.609751141
0.084873008,0.00609364,0.50385329,0.215609598,0.071899222
0.427233351,0.814444467,0.193394928,0.346637811,0.39217074
0.479472017,0.80181498,0.989327108,0.785057211,0.198708034
0.209876803,0.166719059,0.375840104,0.875116744,0.856066996
0.749997948,0.986369777,0.57329259,0.921258912,0.463899166
0.969248088,0.876182312,0.246223891,0.669916516,0.363255088
0.720954373,0.419084717,0.347881339,0.404122602,0.72901689
0.080259514,0.957404085,0.449053905,0.098247547,0.62824164
0.604431041,0.175000698,0.99863909,0.030299813,0.184145386
0.823047609,0.222289567,0.864577196,0.703210509,0.750782473
0.845604821,0.602847074,0.554744745,0.110354507,0.306053375
0.811618248,0.220530978,0.727726978,0.041253296,0.46657402
0.358692451,0.183978794,0.753222532,0.750413922,0.329152238
0.371446269,0.504080145,0.662010666,0.091435044,0.561168948
0.267098353,0.094198113,0.114498556,0.314824207,0.956369703
0.097314415,0.311954274,0.914346982,0.88805853,0.724790319
0.761527124,0.497777225,0.411835055,0.136469139,0.241372513
0.700960503,0.211902941,0.745840142,0.750288285,0.388306948
0.426624371,0.623227545,0.187835701,0.088345634,0.643455733
0.159040392,0.005143158,0.334296185,0.236722958,0.431735307
0.122725454,0.568715132,0.011009124,0.67101798,0.609356617
0.597634903,0.157551111,0.860516394,0.819179169,0.403298345
0.054227936,0.263664682,0.1334016,0.802376841,0.825413485
0.89247376,0.573321574,0.885080908,0.532981996,0.789561386
0.472987732,0.550810976,0.45953382,0.219264975,0.887994766
0.546902412,0.768097455,0.944456555,0.483238386,0.442066633
0.548233765,0.274973503,0.348668624,0.211259871,0.711444037
0.019812448,0.175869585,0.090606961,0.146423413,0.771906825
0.958924885,0.404345837,0.451652748,0.842417147,0.866238683
0.958619559,0.625630563,0.839520662,0.775211394,0.638626256
0.266107152,0.941484943,0.281642693,0.978774447,0.017836186
0.155738131,0.910535537,0.389465777,0.259268387,0.261621986
0.847368141,0.856711283,0.662668287,0.425319951,0.84927975
0.357331403,0.49640872,0.880822722,0.504575947,0.899945669
0.223972819,0.007853229,0.487590351,0.6114202,0.213868239
0.047156837,0.163107565,0.696866783,0.905593257,0.252145522
0.472398217,0.423129628,0.199162959,0.05464164,0.137041727
0.075423948,0.192085321,0.275440753,0.751653807,0.705355598
0.892090717,0.98302039,0.577207023,0.873174012,0.985880362
0.283775792,0.382586558,0.491820707,0.72394057,0.21737942
0.910407472,0.249923428,0.707196088,0.225502255,0.56577283
0.937390483,0.221786781,0.244703734,0.648356301,0.74609344
0.746571844,0.883048558,0.977625841,0.668987344,0.751441475
0.751724063,0.577952149,0.447246489,0.404507985,0.460401552
0.390628917,0.045709211,0.455952582,0.504809929,0.416781899
0.256585304,0.31718158,0.787753185,0.219346249,0.65518216
0.856821782,0.308736461,0.700415442,0.599749075,0.793318445
0.046158988,0.62702907,0.665625274,0.170977919,0.163211545
0.308763625,0.205321266,0.854148154,0.551224835,0.141571625
0.397242,0.455811903,0.742295876,0.776236714,0.388784613
0.654444325,0.127612552,0.555576113,0.544167713,0.698427804
0.859319641,0.076399829,0.297632898,0.896439855,0.743370459
0.933960532,0.618020533,0.961373497,0.347749133,0.515412085
0.430482484,0.720961215,0.446747919,0.144454262,0.017956421
0.483198401,0.024133194,0.970689277,0.11637435,0.409067902
0.390842694,0.510397131,0.723328935,0.072038785,0.127089866
0.802606727,0.488907203,0.886051396,0.232491755,0.259399704
0.327490556,0.804954279,0.45842906,0.864881977,0.49576702
0.166217686,0.509632039,0.727074217,0.035249111,0.128532659
0.909737604,0.949742185,0.110693746,0.393360615,0.057668863
0.033881958,0.874710134,0.830286327,0.938062947,0.09212262
0.790828926,0.080012341,0.040210749,0.161245545,0.140008847
0.656509572,0.239929507,0.361911142,0.045151319,0.777058079
0.598065695,0.396323195,0.271716129,0.485326512,0.238735144
0.445944362,0.789166355,0.850309837,0.964321142,0.790157411
0.46480011,0.754371919,0.231594551,0.07428021,0.786655894
0.794020261,0.453590233,0.3418409,0.238441664,0.348168069
0.199049355,0.644159984,0.4395509,0.121931539,0.318211035
0.839466288,0.567825834,0.26222826,0.997933241,0.740933811
0.015393487,0.32723435,0.404098587,0.979441601,0.119976013
0.140473427,0.341996189,0.322742228,0.062370226,0.309894902
0.153244449,0.032017193,0.596336743,0.25832044,0.91319755
0.759667332,0.97330201,0.178059235,0.708979495,0.242739693
0.633631448,0.361440811,0.485818559,0.37684508,0.851546087
0.462112915,0.636533797,0.523820109,0.916633671,0.852505824
0.417957781,0.152526443,0.223485486,0.059772643,0.158267743
0.533785908,0.614749167,0.951305642,0.405502638,0.608557587
0.103279365,0.465958338,0.290473984,0.90441772,0.457012184
0.642383565,0.444140473,0.251513938,0.053830476,0.819640579
0.933256772,0.781437515,0.324837826,0.603912556,0.306162655
0.464405626,0.187161751,0.00015126,0.664754691,0.245078557
0.795457508,0.531904064,0.138192313,0.162132254,0.462570244
0.084194983,0.242077812,0.861625972,0.682602151,0.093140111
0.195846745,0.712111306,0.554417096,0.653993997,0.840766665
0.635333782,0.235738873,0.198261375,0.008384213,0.053124394
0.204171844,0.311764191,0.244171903,0.899543048,0.771123815
0.040816582,0.076160049,0.801624488,0.264909135,0.427716368
0.859072608,0.543061156,0.152633578,0.341508183,0.989615635
0.14476716,0.571461199,0.980809807,0.705070825,0.032488942
